vendor,month,bucket_total,current_placement,xoro_says,match,diff_moves,unmapped,no_signal,action
"Valley Bank",2024-09,"$1,213.90","8007 Uncategorized Expense: $1,213.90","","$0.00","","","$1,213.90","none"
"Valley Bank",2024-10,"$929.37","8007 Uncategorized Expense: $929.37","","$0.00","","","$929.37","none"
"Valley Bank",2025-02,"$1,304.64","8007 Uncategorized Expense: $1,304.64","","$0.00","","","$1,304.64","none"
"Valley Bank",2025-04,"$1,180.76","8007 Uncategorized Expense: $1,180.76","","$0.00","","","$1,180.76","none"
"Venbrook Group LLC",2024-09,"$11,675.40","8007 Uncategorized Expense: $11,675.40","","$0.00","","","$11,675.40","none"
"Venbrook Group LLC",2024-10,"$11,675.40","8007 Uncategorized Expense: $11,675.40","","$0.00","","","$11,675.40","none"
"Venbrook Group LLC",2024-11,"$11,675.40","8007 Uncategorized Expense: $11,675.40","","$0.00","","","$11,675.40","none"
"Venbrook Group LLC",2024-12,"$11,675.40","8007 Uncategorized Expense: $11,675.40","","$0.00","","","$11,675.40","none"
"Venbrook Group LLC",2025-01,"$3,992.09","8007 Uncategorized Expense: $3,992.09","","$0.00","","","$3,992.09","none"
"Venbrook Group LLC",2025-02,"$3,992.09","8007 Uncategorized Expense: $3,992.09","","$0.00","","","$3,992.09","none"
"Venbrook Group LLC",2025-03,"$11,985.84","8007 Uncategorized Expense: $11,985.84","","$0.00","","","$11,985.84","none"
"Venbrook Group LLC",2025-04,"$11,985.84","8007 Uncategorized Expense: $11,985.84","","$0.00","","","$11,985.84","none"
"Venbrook Group LLC",2025-05,"$11,985.84","8007 Uncategorized Expense: $11,985.84","","$0.00","","","$11,985.84","none"
"Venbrook Group LLC",2025-06,"$11,985.84","8007 Uncategorized Expense: $11,985.84","","$0.00","","","$11,985.84","none"
"Venbrook Group LLC",2025-07,"$11,985.84","8007 Uncategorized Expense: $11,985.84","","$0.00","","","$11,985.84","none"
"Venbrook Group LLC",2025-08,"$11,985.84","8007 Uncategorized Expense: $11,985.84","","$0.00","","","$11,985.84","none"
"Venbrook Group LLC",2025-09,"$12,035.84","8007 Uncategorized Expense: $12,035.84","","$0.00","","","$12,035.84","none"
"Venbrook Group LLC",2025-10,"$11,985.84","8007 Uncategorized Expense: $11,985.84","","$0.00","","","$11,985.84","none"
"Venbrook Group LLC",2025-11,"$11,985.84","8007 Uncategorized Expense: $11,985.84","","$0.00","","","$11,985.84","none"
"Venbrook Group LLC",2025-12,"$11,985.84","8007 Uncategorized Expense: $11,985.84","","$0.00","","","$11,985.84","none"
"Venbrook Group LLC",2026-01,"$4,312.52","8007 Uncategorized Expense: $4,312.52","","$0.00","","","$4,312.52","none"
"Venbrook Group LLC",2026-02,"$12,694.09","8007 Uncategorized Expense: $12,694.09","","$0.00","","","$12,694.09","none"
"Venbrook Group LLC",2026-03,"$12,644.09","8007 Uncategorized Expense: $12,644.09","","$0.00","","","$12,644.09","none"
"Venbrook Group LLC",2026-04,"$12,841.09","8007 Uncategorized Expense: $12,841.09","","$0.00","","","$12,841.09","none"
"Venbrook Group LLC",2026-05,"$12,792.09","8007 Uncategorized Expense: $12,792.09","","$0.00","","","$12,792.09","none"
"Venbrook Group LLC",2026-06,"$12,742.09","8007 Uncategorized Expense: $12,742.09","","$0.00","","","$12,742.09","none"
"Villon Coffee FL",2025-01,"$37.45","6349 Meals & Entertainment: $37.45","","$0.00","","","$37.45","none"
"Vons",2025-10,"$228.06","6381 Employee Break Room Supplies Expense: $228.06","","$0.00","","","$228.06","none"
"Walmart",2024-09,"$89.50","6384 Merchant deposit fees: $89.50","","$0.00","","","$89.50","none"
"Walmart",2024-10,"$208.05","6384 Merchant deposit fees: $208.05","","$0.00","","","$208.05","none"
"Walmart",2025-01,"$38.48","6384 Merchant deposit fees: $38.48","","$0.00","","","$38.48","none"
"Walmart",2025-07,"$72.26","6384 Merchant deposit fees: $72.26","","$0.00","","","$72.26","none"
"Waste Management",2024-08,"$186.42","6310 Cleaning and Maintenance Expens: $186.42","","$0.00","","","$186.42","none"
"West Hills Towing",2025-10,"$56.00","6304 Auto Expense: $56.00","","$0.00","","","$56.00","none"
"Western Bagel",2024-09,"$30.40","6349 Meals & Entertainment: $30.40","","$0.00","","","$30.40","none"
"Western Bagel",2024-10,"$72.80","6349 Meals & Entertainment: $72.80","","$0.00","","","$72.80","none"
"Western Bagel",2024-11,"$13.10","6349 Meals & Entertainment: $13.10","","$0.00","","","$13.10","none"
"Western Bagel",2025-02,"$93.80","6349 Meals & Entertainment: $93.80","","$0.00","","","$93.80","none"
"Western Bagel",2025-03,"$113.66","6349 Meals & Entertainment: $113.66","","$0.00","","","$113.66","none"
"Western Bagel",2025-06,"$3.27","6349 Meals & Entertainment: $3.27","","$0.00","","","$3.27","none"
"Westin Hotels and Resorts",2025-07,"$2,502.02","6332 Hotel Expense: $2,502.02","","$0.00","","","$2,502.02","none"
"Wetzel's Pretzels",2024-11,"$22.09","6349 Meals & Entertainment: $22.09","","$0.00","","","$22.09","none"
"Wetzel's Pretzels",2025-08,"$32.77","6349 Meals & Entertainment: $32.77","","$0.00","","","$32.77","none"
"Whitney Auto Service",2025-10,"$804.60","6304 Auto Expense: $804.60","","$0.00","","","$804.60","none"
"Whole Foods",2024-09,"$33.74","6381 Employee Break Room Supplies Expense: $33.74","","$0.00","","","$33.74","none"
"Whole Foods",2024-10,"$19.02","6381 Employee Break Room Supplies Expense: $19.02","","$0.00","","","$19.02","none"
"Whole Foods",2024-12,"$52.88","6381 Employee Break Room Supplies Expense: $52.88","","$0.00","","","$52.88","none"
"Whole Foods",2025-07,"$64.22","6381 Employee Break Room Supplies Expense: $64.22","","$0.00","","","$64.22","none"
"Whole Foods",2025-10,"$69.51","6381 Employee Break Room Supplies Expense: $69.51","","$0.00","","","$69.51","none"
"Wokcano Topanga",2024-10,"$189.87","6349 Meals & Entertainment: $189.87","","$0.00","","","$189.87","none"
"Worldwide Express",2026-04,"$1,412.05","5401 Freight Expense: $1,412.05","","$0.00","","","$1,412.05","none"
"Xorosoft",2024-09,"$4,427.16","6378 Xoro Subscription: $4,427.16","","$0.00","","","$4,427.16","none"
"Xorosoft",2024-10,"$4,427.16","6378 Xoro Subscription: $4,427.16","","$0.00","","","$4,427.16","none"
"Xorosoft",2024-11,"$4,427.16","6378 Xoro Subscription: $4,427.16","","$0.00","","","$4,427.16","none"
"Xorosoft",2024-12,"$4,427.16","6378 Xoro Subscription: $4,427.16","","$0.00","","","$4,427.16","none"
"Xorosoft",2025-01,"$4,592.15","6378 Xoro Subscription: $4,592.15","","$0.00","","","$4,592.15","none"
"Xorosoft",2025-02,"$5,059.62","6378 Xoro Subscription: $5,059.62","","$0.00","","","$5,059.62","none"
"Xorosoft",2025-03,"$5,059.62","6378 Xoro Subscription: $5,059.62","","$0.00","","","$5,059.62","none"
"Xorosoft",2025-04,"$5,059.62","6378 Xoro Subscription: $5,059.62","","$0.00","","","$5,059.62","none"
"Xorosoft",2025-07,"$5,389.60","6378 Xoro Subscription: $5,389.60","","$0.00","","","$5,389.60","none"
"Xorosoft",2025-08,"$5,964.56","6378 Xoro Subscription: $5,964.56","","$0.00","","","$5,964.56","none"
"Xorosoft",2025-09,"$11,250.39","6378 Xoro Subscription: $11,250.39","","$0.00","","","$11,250.39","none"
"Xorosoft",2025-10,"$6,227.04","6378 Xoro Subscription: $6,227.04","","$0.00","","","$6,227.04","none"
"Xorosoft",2025-11,"$6,214.54","6378 Xoro Subscription: $6,214.54","","$0.00","","","$6,214.54","none"
"Xorosoft",2025-12,"$8,464.39","6378 Xoro Subscription: $8,464.39","","$0.00","","","$8,464.39","none"
"Xorosoft",2026-01,"$6,214.54","6378 Xoro Subscription: $6,214.54","","$0.00","","","$6,214.54","none"
"Xorosoft",2026-02,"$6,214.54","6378 Xoro Subscription: $6,214.54","","$0.00","","","$6,214.54","none"
"Xorosoft",2026-03,"$6,214.54","6378 Xoro Subscription: $6,214.54","","$0.00","","","$6,214.54","none"
"Xorosoft",2026-04,"$6,214.54","6378 Xoro Subscription: $6,214.54","","$0.00","","","$6,214.54","none"
"Xorosoft",2026-05,"$6,214.54","6378 Xoro Subscription: $6,214.54","","$0.00","","","$6,214.54","none"
"Xorosoft",2026-06,"$824.94","6378 Xoro Subscription: $824.94","","$0.00","","","$824.94","none"
"Zhejiang Zhuji Newdan Garment Co., Ltd.",2025-12,"$22,818.08","1201 Inventory - ROF: $22,818.08","1201 Inventory - ROF: $22,818.08","$22,818.08","","","$0.00","none"
"Zhejiang Zhuji Newdan Garment Co., Ltd.",2026-02,"$28,764.20","6343 Inventory Adjustments Expense: $20,217.90; 1201 Inventory - ROF: $8,546.30","1201 Inventory - ROF: $8,546.30","$8,546.30","","","$20,217.90","none"
"Zhejiang Zhuji Newdan Garment Co., Ltd.",2026-04,"$16,216.50","6343 Inventory Adjustments Expense: $16,216.50","","$0.00","","","$16,216.50","none"
"Zhejiang Zhuji Newdan Garment Co., Ltd.",2026-05,"$5,733.29","5405 Shipping Expense: $5,733.29","5405 Shipping Expense: $5,733.29","$5,733.29","","","$0.00","none"
"Zhejiang Zhuji Newdan Garment Co., Ltd.",2026-06,"$57,598.71","6343 Inventory Adjustments Expense: $1,500.00; 1201 Inventory - ROF: $37,300.80; 5405 Shipping Expense: $18,797.91","1201 Inventory - ROF: $37,300.80; 5405 Shipping Expense: $18,797.91","$56,098.71","","","$1,500.00","none"
"eBay",2025-01,"$21.95","6384 Merchant deposit fees: $21.95","","$0.00","","","$21.95","none"
"eBay",2025-02,"$21.95","6384 Merchant deposit fees: $21.95","","$0.00","","","$21.95","none"
"eBay",2025-03,"$21.95","6384 Merchant deposit fees: $21.95","","$0.00","","","$21.95","none"
"eBay",2025-04,"$21.95","6384 Merchant deposit fees: $21.95","","$0.00","","","$21.95","none"
"eBay",2025-05,"$21.95","6384 Merchant deposit fees: $21.95","","$0.00","","","$21.95","none"
"eBay",2025-06,"$21.95","6384 Merchant deposit fees: $21.95","","$0.00","","","$21.95","none"
"eBay",2025-07,"$21.95","6384 Merchant deposit fees: $21.95","","$0.00","","","$21.95","none"
"eBay",2025-08,"$21.95","6384 Merchant deposit fees: $21.95","","$0.00","","","$21.95","none"
"eBay",2025-09,"$21.95","6384 Merchant deposit fees: $21.95","","$0.00","","","$21.95","none"
"eBay",2025-10,"$21.95","6384 Merchant deposit fees: $21.95","","$0.00","","","$21.95","none"
"eBay",2025-11,"$21.95","6384 Merchant deposit fees: $21.95","","$0.00","","","$21.95","none"
"eBay",2025-12,"$21.95","6384 Merchant deposit fees: $21.95","","$0.00","","","$21.95","none"
"eBay",2026-01,"$21.95","6384 Merchant deposit fees: $21.95","","$0.00","","","$21.95","none"
"eBay",2026-02,"$21.95","6384 Merchant deposit fees: $21.95","","$0.00","","","$21.95","none"
"eBay",2026-03,"$21.95","6384 Merchant deposit fees: $21.95","","$0.00","","","$21.95","none"
"eBay",2026-04,"$21.95","6384 Merchant deposit fees: $21.95","","$0.00","","","$21.95","none"
"eBay",2026-05,"$21.95","6384 Merchant deposit fees: $21.95","","$0.00","","","$21.95","none"
"eBay",2026-06,"$21.95","6384 Merchant deposit fees: $21.95","","$0.00","","","$21.95","none"
"eBay",2026-07,"$21.95","6384 Merchant deposit fees: $21.95","","$0.00","","","$21.95","none"
"iWin Group Corp.",2026-03,"$2,375.00","8007 Uncategorized Expense: $2,375.00","","$0.00","","","$2,375.00","none"
"iWin Group Corp.",2026-05,"$350.00","8007 Uncategorized Expense: $350.00","","$0.00","","","$350.00","none"
